"Tanggal","Hari","Nama Produk","Stok","Terjual"
"14/12/2025","Minggu","SUPER JUMBO FREE MAN","114","70"
"14/12/2025","Minggu","SUPER JUMBO YELLOW","38","24"
"14/12/2025","Minggu","GHOSTING","77","52"
"14/12/2025","Minggu","GHOSTING FIRE SMALL","78","45"
"14/12/2025","Minggu","GHOSTING FIRE BIG","58","32"
"14/12/2025","Minggu","GHOSTING GREEN","39","19"
"14/12/2025","Minggu","MOZARELLA","36","31"
"14/12/2025","Minggu","JAHAT ORI","66","28"
"14/12/2025","Minggu","JAHAT BAKAR","53","23"
"14/12/2025","Minggu","SMALL SADIS","57","18"
"14/12/2025","Minggu","MEDIUM SADIS","89","35"
"14/12/2025","Minggu","JUMBO SADIS","108","64"
"14/12/2025","Minggu","SUPER JUMBO SADIS","94","32"
"14/12/2025","Minggu","RAKSASA SADIS","40","23"
"14/12/2025","Minggu","MEGA SADIS","85","52"
"14/12/2025","Minggu","MEGA ORI","50","32"
"14/12/2025","Minggu","Dage SACU varian","70","44"
"14/12/2025","Minggu","Dage SACU Ori","52","23"
"14/12/2025","Minggu","Mendoan SACU Ori","76","76"
"14/12/2025","Minggu","Mendoan SACU Varian","33","20"
"14/12/2025","Minggu","Mendoan Sacu Bakar","83","38"
"14/12/2025","Minggu","FREE MAN BIG","118","34"
"14/12/2025","Minggu","SACU JUMBO","96","67"
"14/12/2025","Minggu","SACU JUMBO SADIS","92","50"
"15/12/2025","Senin","GETUK ORI 1 KG","70","64"
"15/12/2025","Senin","GETUK ORIGINAL 1/2KG","48","24"
"15/12/2025","Senin","GETUK ORIGINAL 1/4KG","86","60"
"15/12/2025","Senin","GETUK RASA/MIX 1 KG","77","69"
"15/12/2025","Senin","GETUK RASA/MIX 1/2KG","30","11"
"15/12/2025","Senin","GETUK RASA/MIX 1/4KG","30","10"
"15/12/2025","Senin","GETUK RASA DURIAN 1KG","31","1"
"15/12/2025","Senin","GETUK RASA DURIAN 1/2KG","32","7"
"15/12/2025","Senin","GETUK RASA DURIAN 1/4KG","77","19"
"15/12/2025","Senin","GETUK BASAH 1/2KG","63","42"
"15/12/2025","Senin","GETUK BASAH 1/4KG","112","5"
"15/12/2025","Senin","SMALL ORI","111","107"
"15/12/2025","Senin","SMALL RAWIT","48","30"
"15/12/2025","Senin","SMALL PINK","31","18"
"15/12/2025","Senin","SMALL FREE MAN","50","4"
"15/12/2025","Senin","SMALL YELLOW","104","51"
"15/12/2025","Senin","MEDIUM ORI","90","57"
"15/12/2025","Senin","MEDIUM BAKAR","91","56"
"15/12/2025","Senin","MEDIUM RAWIT","56","24"
"15/12/2025","Senin","MEDIUM PINK","112","48"
"15/12/2025","Senin","MEDIUM FREE MAN","75","34"
"15/12/2025","Senin","MEDIUM YELLOW","64","41"
"15/12/2025","Senin","JUMBO ORI","44","37"
"15/12/2025","Senin","JUMBO RAWIT","67","30"
"15/12/2025","Senin","JUMBO PINK","75","52"
"15/12/2025","Senin","JUMBO BAKAR","76","28"
"15/12/2025","Senin","JUMBO FREE MAN","46","17"
"15/12/2025","Senin","JUMBO YELLOW","62","37"
"15/12/2025","Senin","RAKSASA ORI","68","23"
"15/12/2025","Senin","RAKSASA BAKAR","82","53"
"15/12/2025","Senin","RAKSASA RAWIT","104","53"
"15/12/2025","Senin","RAKSASA PINK","116","55"
"15/12/2025","Senin","RAKSASA FREE MAN","36","8"
"15/12/2025","Senin","RAKSASA YELLOW","111","70"
"15/12/2025","Senin","SUPER JUMBO ORI","110","46"
"15/12/2025","Senin","SUPER JUMBO BAKAR","117","47"
"15/12/2025","Senin","SUPER JUMBO RAWIT","119","53"
"15/12/2025","Senin","SUPER JUMBO PINK","75","46"
"15/12/2025","Senin","SUPER JUMBO FREE MAN","55","20"
"15/12/2025","Senin","SUPER JUMBO YELLOW","43","29"
"15/12/2025","Senin","GHOSTING","30","18"
"15/12/2025","Senin","GHOSTING FIRE SMALL","60","12"
"15/12/2025","Senin","GHOSTING FIRE BIG","35","6"
"15/12/2025","Senin","GHOSTING GREEN","51","30"
"15/12/2025","Senin","MOZARELLA","73","29"
"15/12/2025","Senin","JAHAT ORI","61","34"
"15/12/2025","Senin","JAHAT BAKAR","59","41"
"15/12/2025","Senin","SMALL SADIS","40","19"
"15/12/2025","Senin","MEDIUM SADIS","49","28"
"15/12/2025","Senin","JUMBO SADIS","41","21"
"15/12/2025","Senin","SUPER JUMBO SADIS","49","28"
"15/12/2025","Senin","RAKSASA SADIS","102","62"
"15/12/2025","Senin","MEGA SADIS","40","16"
"15/12/2025","Senin","MEGA ORI","116","55"
"15/12/2025","Senin","Dage SACU varian","44","23"
"15/12/2025","Senin","Dage SACU Ori","120","42"
"15/12/2025","Senin","Mendoan SACU Ori","71","45"
"15/12/2025","Senin","Mendoan SACU Varian","72","38"
"15/12/2025","Senin","Mendoan Sacu Bakar","73","48"
"15/12/2025","Senin","FREE MAN BIG","67","19"
"15/12/2025","Senin","SACU JUMBO","104","58"
"15/12/2025","Senin","SACU JUMBO SADIS","37","11"
"16/12/2025","Selasa","GETUK ORI 1 KG","50","39"
"16/12/2025","Selasa","GETUK ORIGINAL 1/2KG","72","48"
"16/12/2025","Selasa","GETUK ORIGINAL 1/4KG","88","27"
"16/12/2025","Selasa","GETUK RASA/MIX 1 KG","78","60"
"16/12/2025","Selasa","GETUK RASA/MIX 1/2KG","110","74"
"16/12/2025","Selasa","GETUK RASA/MIX 1/4KG","103","39"
"16/12/2025","Selasa","GETUK RASA DURIAN 1KG","82","16"
"16/12/2025","Selasa","GETUK RASA DURIAN 1/2KG","108","14"
"16/12/2025","Selasa","GETUK RASA DURIAN 1/4KG","88","10"
"16/12/2025","Selasa","GETUK BASAH 1/2KG","68","24"
"16/12/2025","Selasa","GETUK BASAH 1/4KG","47","0"
"16/12/2025","Selasa","SMALL ORI","41","26"
"16/12/2025","Selasa","SMALL RAWIT","80","45"
"16/12/2025","Selasa","SMALL PINK","87","59"
"16/12/2025","Selasa","SMALL FREE MAN","44","13"
"16/12/2025","Selasa","SMALL YELLOW","88","49"
"16/12/2025","Selasa","MEDIUM ORI","117","91"
"16/12/2025","Selasa","MEDIUM BAKAR","35","22"
"16/12/2025","Selasa","MEDIUM RAWIT","61","27"
"16/12/2025","Selasa","MEDIUM PINK","97","30"
"16/12/2025","Selasa","MEDIUM FREE MAN","95","59"
"16/12/2025","Selasa","MEDIUM YELLOW","114","57"
"16/12/2025","Selasa","JUMBO ORI","78","68"
"16/12/2025","Selasa","JUMBO RAWIT","43","14"
"16/12/2025","Selasa","JUMBO PINK","97","57"
"16/12/2025","Selasa","JUMBO BAKAR","78","46"
"16/12/2025","Selasa","JUMBO FREE MAN","115","71"
"16/12/2025","Selasa","JUMBO YELLOW","52","36"
"16/12/2025","Selasa","RAKSASA ORI","91","54"
"16/12/2025","Selasa","RAKSASA BAKAR","96","59"
"16/12/2025","Selasa","RAKSASA RAWIT","115","77"
"16/12/2025","Selasa","RAKSASA PINK","87","44"
"16/12/2025","Selasa","RAKSASA FREE MAN","59","1"
"16/12/2025","Selasa","RAKSASA YELLOW","83","56"
"16/12/2025","Selasa","SUPER JUMBO ORI","74","25"
"16/12/2025","Selasa","SUPER JUMBO BAKAR","78","45"
"16/12/2025","Selasa","SUPER JUMBO RAWIT","30","19"
"16/12/2025","Selasa","SUPER JUMBO PINK","79","40"
"16/12/2025","Selasa","SUPER JUMBO FREE MAN","65","35"
"16/12/2025","Selasa","SUPER JUMBO YELLOW","31","18"
"16/12/2025","Selasa","GHOSTING","84","33"
"16/12/2025","Selasa","GHOSTING FIRE SMALL","69","21"
"16/12/2025","Selasa","GHOSTING FIRE BIG","75","14"
"16/12/2025","Selasa","GHOSTING GREEN","101","42"
"16/12/2025","Selasa","MOZARELLA","90","1"
"16/12/2025","Selasa","JAHAT ORI","93","29"
"16/12/2025","Selasa","JAHAT BAKAR","35","13"
"16/12/2025","Selasa","SMALL SADIS","72","36"
"16/12/2025","Selasa","MEDIUM SADIS","62","34"
"16/12/2025","Selasa","JUMBO SADIS","105","57"
"16/12/2025","Selasa","SUPER JUMBO SADIS","78","38"
"16/12/2025","Selasa","RAKSASA SADIS","72","43"
"16/12/2025","Selasa","MEGA SADIS","106","66"
"16/12/2025","Selasa","MEGA ORI","65","41"
"16/12/2025","Selasa","Dage SACU varian","90","40"
"16/12/2025","Selasa","Dage SACU Ori","74","45"
"16/12/2025","Selasa","Mendoan SACU Ori","55","39"
"16/12/2025","Selasa","Mendoan SACU Varian","48","28"
"16/12/2025","Selasa","Mendoan Sacu Bakar","95","40"
"16/12/2025","Selasa","FREE MAN BIG","58","3"
"16/12/2025","Selasa","SACU JUMBO","105","48"
"16/12/2025","Selasa","SACU JUMBO SADIS","36","11"
"17/12/2025","Rabu","GETUK ORI 1 KG","75","67"
"17/12/2025","Rabu","GETUK ORIGINAL 1/2KG","87","53"
"17/12/2025","Rabu","GETUK ORIGINAL 1/4KG","67","37"
"17/12/2025","Rabu","GETUK RASA/MIX 1 KG","82","75"
"17/12/2025","Rabu","GETUK RASA/MIX 1/2KG","31","14"
"17/12/2025","Rabu","GETUK RASA/MIX 1/4KG","80","29"
"17/12/2025","Rabu","GETUK RASA DURIAN 1KG","68","26"
"17/12/2025","Rabu","GETUK RASA DURIAN 1/2KG","114","41"
"17/12/2025","Rabu","GETUK RASA DURIAN 1/4KG","49","6"
"17/12/2025","Rabu","GETUK BASAH 1/2KG","41","13"
"17/12/2025","Rabu","GETUK BASAH 1/4KG","84","0"
"17/12/2025","Rabu","SMALL ORI","106","94"
"17/12/2025","Rabu","SMALL RAWIT","86","59"
"17/12/2025","Rabu","SMALL PINK","107","65"
"17/12/2025","Rabu","SMALL FREE MAN","47","2"
"17/12/2025","Rabu","SMALL YELLOW","98","56"
"17/12/2025","Rabu","MEDIUM ORI","37","23"
"17/12/2025","Rabu","MEDIUM BAKAR","94","40"
"17/12/2025","Rabu","MEDIUM RAWIT","51","28"
"17/12/2025","Rabu","MEDIUM PINK","67","41"
"17/12/2025","Rabu","MEDIUM FREE MAN","63","44"
"17/12/2025","Rabu","MEDIUM YELLOW","60","28"
"17/12/2025","Rabu","JUMBO ORI","53","43"
"17/12/2025","Rabu","JUMBO RAWIT","102","50"
"17/12/2025","Rabu","JUMBO PINK","110","49"
"17/12/2025","Rabu","JUMBO BAKAR","111","37"
"17/12/2025","Rabu","JUMBO FREE MAN","110","41"
"17/12/2025","Rabu","JUMBO YELLOW","61","28"
"17/12/2025","Rabu","RAKSASA ORI","46","20"
"17/12/2025","Rabu","RAKSASA BAKAR","73","47"
"17/12/2025","Rabu","RAKSASA RAWIT","108","38"
"17/12/2025","Rabu","RAKSASA PINK","66","26"
"17/12/2025","Rabu","RAKSASA FREE MAN","42","9"
"17/12/2025","Rabu","RAKSASA YELLOW","119","55"
"17/12/2025","Rabu","SUPER JUMBO ORI","93","38"
"17/12/2025","Rabu","SUPER JUMBO BAKAR","54","25"
"17/12/2025","Rabu","SUPER JUMBO RAWIT","111","39"
"17/12/2025","Rabu","SUPER JUMBO PINK","49","14"
"17/12/2025","Rabu","SUPER JUMBO FREE MAN","48","22"
"17/12/2025","Rabu","SUPER JUMBO YELLOW","106","71"
"17/12/2025","Rabu","GHOSTING","66","43"
"17/12/2025","Rabu","GHOSTING FIRE SMALL","51","12"
"17/12/2025","Rabu","GHOSTING FIRE BIG","56","5"
"17/12/2025","Rabu","GHOSTING GREEN","95","49"
"17/12/2025","Rabu","MOZARELLA","76","8"
"17/12/2025","Rabu","JAHAT ORI","87","36"
"17/12/2025","Rabu","JAHAT BAKAR","110","36"
"17/12/2025","Rabu","SMALL SADIS","33","22"
"17/12/2025","Rabu","MEDIUM SADIS","111","62"
"17/12/2025","Rabu","JUMBO SADIS","56","38"
"17/12/2025","Rabu","SUPER JUMBO SADIS","47","20"
"17/12/2025","Rabu","RAKSASA SADIS","82","39"
"17/12/2025","Rabu","MEGA SADIS","54","32"
"17/12/2025","Rabu","MEGA ORI","101","61"
"17/12/2025","Rabu","Dage SACU varian","96","38"
"17/12/2025","Rabu","Dage SACU Ori","104","31"
"17/12/2025","Rabu","Mendoan SACU Ori","60","56"
"17/12/2025","Rabu","Mendoan SACU Varian","109","43"
"17/12/2025","Rabu","Mendoan Sacu Bakar","110","38"
"17/12/2025","Rabu","FREE MAN BIG","38","4"
"17/12/2025","Rabu","SACU JUMBO","101","69"
"17/12/2025","Rabu","SACU JUMBO SADIS","85","50"
"18/12/2025","Kamis","GETUK ORI 1 KG","100","78"
"18/12/2025","Kamis","GETUK ORIGINAL 1/2KG","78","44"
"18/12/2025","Kamis","GETUK ORIGINAL 1/4KG","109","63"
"18/12/2025","Kamis","GETUK RASA/MIX 1 KG","91","60"
"18/12/2025","Kamis","GETUK RASA/MIX 1/2KG","114","52"
"18/12/2025","Kamis","GETUK RASA/MIX 1/4KG","97","35"
"18/12/2025","Kamis","GETUK RASA DURIAN 1KG","118","37"
"18/12/2025","Kamis","GETUK RASA DURIAN 1/2KG","89","13"
"18/12/2025","Kamis","GETUK RASA DURIAN 1/4KG","87","29"
"18/12/2025","Kamis","GETUK BASAH 1/2KG","98","58"
"18/12/2025","Kamis","GETUK BASAH 1/4KG","99","7"
"18/12/2025","Kamis","SMALL ORI","115","110"
"18/12/2025","Kamis","SMALL RAWIT","49","16"
"18/12/2025","Kamis","SMALL PINK","81","27"
"18/12/2025","Kamis","SMALL FREE MAN","53","9"
"18/12/2025","Kamis","SMALL YELLOW","51","18"
"18/12/2025","Kamis","MEDIUM ORI","64","62"
"18/12/2025","Kamis","MEDIUM BAKAR","92","51"
"18/12/2025","Kamis","MEDIUM RAWIT","67","38"
"18/12/2025","Kamis","MEDIUM PINK","100","65"
"18/12/2025","Kamis","MEDIUM FREE MAN","43","25"
"18/12/2025","Kamis","MEDIUM YELLOW","57","17"
"18/12/2025","Kamis","JUMBO ORI","118","77"
"18/12/2025","Kamis","JUMBO RAWIT","37","11"
"18/12/2025","Kamis","JUMBO PINK","113","33"
"18/12/2025","Kamis","JUMBO BAKAR","90","54"
"18/12/2025","Kamis","JUMBO FREE MAN","75","23"
"18/12/2025","Kamis","JUMBO YELLOW","38","15"
"18/12/2025","Kamis","RAKSASA ORI","56","26"
"18/12/2025","Kamis","RAKSASA BAKAR","116","80"
"18/12/2025","Kamis","RAKSASA RAWIT","55","31"
"18/12/2025","Kamis","RAKSASA PINK","104","44"
"18/12/2025","Kamis","RAKSASA FREE MAN","100","4"
"18/12/2025","Kamis","RAKSASA YELLOW","104","60"
"18/12/2025","Kamis","SUPER JUMBO ORI","116","53"
"18/12/2025","Kamis","SUPER JUMBO BAKAR","59","39"
"18/12/2025","Kamis","SUPER JUMBO RAWIT","41","22"
"18/12/2025","Kamis","SUPER JUMBO PINK","120","68"
"18/12/2025","Kamis","SUPER JUMBO FREE MAN","42","24"
"18/12/2025","Kamis","SUPER JUMBO YELLOW","57","23"
"18/12/2025","Kamis","GHOSTING","120","78"
"18/12/2025","Kamis","GHOSTING FIRE SMALL","79","6"
"18/12/2025","Kamis","GHOSTING FIRE BIG","80","26"
"18/12/2025","Kamis","GHOSTING GREEN","84","26"
"18/12/2025","Kamis","MOZARELLA","93","37"
"18/12/2025","Kamis","JAHAT ORI","60","35"
"18/12/2025","Kamis","JAHAT BAKAR","116","65"
"18/12/2025","Kamis","SMALL SADIS","114","44"
"18/12/2025","Kamis","MEDIUM SADIS","34","15"
"18/12/2025","Kamis","JUMBO SADIS","42","27"
"18/12/2025","Kamis","SUPER JUMBO SADIS","108","53"
"18/12/2025","Kamis","RAKSASA SADIS","65","41"
"18/12/2025","Kamis","MEGA SADIS","85","34"
"18/12/2025","Kamis","MEGA ORI","100","52"
"18/12/2025","Kamis","Dage SACU varian","79","47"
"18/12/2025","Kamis","Dage SACU Ori","85","27"
"18/12/2025","Kamis","Mendoan SACU Ori","51","31"
"18/12/2025","Kamis","Mendoan SACU Varian","101","63"
"18/12/2025","Kamis","Mendoan Sacu Bakar","98","41"
"18/12/2025","Kamis","FREE MAN BIG","37","9"
"18/12/2025","Kamis","SACU JUMBO","97","43"
"18/12/2025","Kamis","SACU JUMBO SADIS","74","25"
"19/12/2025","Jumat","GETUK ORI 1 KG","41","30"
"19/12/2025","Jumat","GETUK ORIGINAL 1/2KG","106","35"
"19/12/2025","Jumat","GETUK ORIGINAL 1/4KG","97","45"
"19/12/2025","Jumat","GETUK RASA/MIX 1 KG","81","72"
"19/12/2025","Jumat","GETUK RASA/MIX 1/2KG","117","52"
"19/12/2025","Jumat","GETUK RASA/MIX 1/4KG","120","83"
"19/12/2025","Jumat","GETUK RASA DURIAN 1KG","120","43"
"19/12/2025","Jumat","GETUK RASA DURIAN 1/2KG","60","24"
"19/12/2025","Jumat","GETUK RASA DURIAN 1/4KG","50","15"
"19/12/2025","Jumat","GETUK BASAH 1/2KG","79","26"
"19/12/2025","Jumat","GETUK BASAH 1/4KG","44","13"
"19/12/2025","Jumat","SMALL ORI","94","77"
"19/12/2025","Jumat","SMALL RAWIT","63","29"
"19/12/2025","Jumat","SMALL PINK","38","26"
"19/12/2025","Jumat","SMALL FREE MAN","58","5"
"19/12/2025","Jumat","SMALL YELLOW","112","77"
"19/12/2025","Jumat","MEDIUM ORI","114","80"
"19/12/2025","Jumat","MEDIUM BAKAR","69","31"
"19/12/2025","Jumat","MEDIUM RAWIT","42","24"
"19/12/2025","Jumat","MEDIUM PINK","92","59"
"19/12/2025","Jumat","MEDIUM FREE MAN","34","23"
"19/12/2025","Jumat","MEDIUM YELLOW","105","42"
"19/12/2025","Jumat","JUMBO ORI","53","42"
"19/12/2025","Jumat","JUMBO RAWIT","81","53"
"19/12/2025","Jumat","JUMBO PINK","60","38"
"19/12/2025","Jumat","JUMBO BAKAR","38","11"
"19/12/2025","Jumat","JUMBO FREE MAN","38","19"
"19/12/2025","Jumat","JUMBO YELLOW","105","31"
"19/12/2025","Jumat","RAKSASA ORI","52","30"
"19/12/2025","Jumat","RAKSASA BAKAR","120","36"
"19/12/2025","Jumat","RAKSASA RAWIT","63","29"
"19/12/2025","Jumat","RAKSASA PINK","118","68"
"19/12/2025","Jumat","RAKSASA FREE MAN","95","25"
"19/12/2025","Jumat","RAKSASA YELLOW","81","27"
"19/12/2025","Jumat","SUPER JUMBO ORI","62","34"
"19/12/2025","Jumat","SUPER JUMBO BAKAR","97","38"
"19/12/2025","Jumat","SUPER JUMBO RAWIT","34","23"
"19/12/2025","Jumat","SUPER JUMBO PINK","49","16"
"19/12/2025","Jumat","SUPER JUMBO FREE MAN","39","13"
"19/12/2025","Jumat","SUPER JUMBO YELLOW","34","22"
"19/12/2025","Jumat","GHOSTING","80","46"
"19/12/2025","Jumat","GHOSTING FIRE SMALL","120","16"
"19/12/2025","Jumat","GHOSTING FIRE BIG","111","7"
"19/12/2025","Jumat","GHOSTING GREEN","113","64"
"19/12/2025","Jumat","MOZARELLA","35","7"
"19/12/2025","Jumat","JAHAT ORI","104","56"
"19/12/2025","Jumat","JAHAT BAKAR","84","36"
"19/12/2025","Jumat","SMALL SADIS","80","34"
"19/12/2025","Jumat","MEDIUM SADIS","38","17"
"19/12/2025","Jumat","JUMBO SADIS","85","26"
"19/12/2025","Jumat","SUPER JUMBO SADIS","100","40"
"19/12/2025","Jumat","RAKSASA SADIS","114","43"
"19/12/2025","Jumat","MEGA SADIS","37","17"
"19/12/2025","Jumat","MEGA ORI","111","65"
"19/12/2025","Jumat","Dage SACU varian","44","15"
"19/12/2025","Jumat","Dage SACU Ori","43","21"
"19/12/2025","Jumat","Mendoan SACU Ori","79","55"
"19/12/2025","Jumat","Mendoan SACU Varian","61","30"
"19/12/2025","Jumat","Mendoan Sacu Bakar","41","22"
"19/12/2025","Jumat","FREE MAN BIG","39","5"
"19/12/2025","Jumat","SACU JUMBO","67","27"
"19/12/2025","Jumat","SACU JUMBO SADIS","61","27"
"20/12/2025","Sabtu","GETUK ORI 1 KG","83","69"
"20/12/2025","Sabtu","GETUK ORIGINAL 1/2KG","112","75"
"20/12/2025","Sabtu","GETUK ORIGINAL 1/4KG","84","39"
"20/12/2025","Sabtu","GETUK RASA/MIX 1 KG","60","53"
"20/12/2025","Sabtu","GETUK RASA/MIX 1/2KG","66","42"
"20/12/2025","Sabtu","GETUK RASA/MIX 1/4KG","59","31"
"20/12/2025","Sabtu","GETUK RASA DURIAN 1KG","115","62"
"20/12/2025","Sabtu","GETUK RASA DURIAN 1/2KG","77","49"
"20/12/2025","Sabtu","GETUK RASA DURIAN 1/4KG","84","54"
"20/12/2025","Sabtu","GETUK BASAH 1/2KG","76","24"
"20/12/2025","Sabtu","GETUK BASAH 1/4KG","86","24"
"20/12/2025","Sabtu","SMALL ORI","46","27"
"20/12/2025","Sabtu","SMALL RAWIT","100","59"
"20/12/2025","Sabtu","SMALL PINK","109","39"
"20/12/2025","Sabtu","SMALL FREE MAN","33","7"
"20/12/2025","Sabtu","SMALL YELLOW","41","13"
"20/12/2025","Sabtu","MEDIUM ORI","78","53"
"20/12/2025","Sabtu","MEDIUM BAKAR","84","43"
"20/12/2025","Sabtu","MEDIUM RAWIT","41","21"
"20/12/2025","Sabtu","MEDIUM PINK","30","12"
"20/12/2025","Sabtu","MEDIUM FREE MAN","89","42"
"20/12/2025","Sabtu","MEDIUM YELLOW","67","20"
"20/12/2025","Sabtu","JUMBO ORI","74","55"
"20/12/2025","Sabtu","JUMBO RAWIT","112","52"
"20/12/2025","Sabtu","JUMBO PINK","101","41"
"20/12/2025","Sabtu","JUMBO BAKAR","38","20"
"20/12/2025","Sabtu","JUMBO FREE MAN","48","22"
"20/12/2025","Sabtu","JUMBO YELLOW","115","36"
"20/12/2025","Sabtu","RAKSASA ORI","82","55"
"20/12/2025","Sabtu","RAKSASA BAKAR","73","24"
"20/12/2025","Sabtu","RAKSASA RAWIT","52","34"
"20/12/2025","Sabtu","RAKSASA PINK","42","24"
"20/12/2025","Sabtu","RAKSASA FREE MAN","51","4"
"20/12/2025","Sabtu","RAKSASA YELLOW","70","37"
"20/12/2025","Sabtu","SUPER JUMBO ORI","106","60"
"20/12/2025","Sabtu","SUPER JUMBO BAKAR","90","46"
"20/12/2025","Sabtu","SUPER JUMBO RAWIT","45","27"
"20/12/2025","Sabtu","SUPER JUMBO PINK","94","48"
"20/12/2025","Sabtu","SUPER JUMBO FREE MAN","41","21"
"20/12/2025","Sabtu","SUPER JUMBO YELLOW","77","39"
"20/12/2025","Sabtu","GHOSTING","88","42"
"20/12/2025","Sabtu","GHOSTING FIRE SMALL","36","34"
"20/12/2025","Sabtu","GHOSTING FIRE BIG","56","44"
"20/12/2025","Sabtu","GHOSTING GREEN","109","73"
"20/12/2025","Sabtu","MOZARELLA","115","69"
"20/12/2025","Sabtu","JAHAT ORI","42","22"
"20/12/2025","Sabtu","JAHAT BAKAR","93","38"
"20/12/2025","Sabtu","SMALL SADIS","100","48"
"20/12/2025","Sabtu","MEDIUM SADIS","86","34"
"20/12/2025","Sabtu","JUMBO SADIS","97","31"
"20/12/2025","Sabtu","SUPER JUMBO SADIS","34","21"
"20/12/2025","Sabtu","RAKSASA SADIS","90","30"
"20/12/2025","Sabtu","MEGA SADIS","71","48"
"20/12/2025","Sabtu","MEGA ORI","61","34"
"20/12/2025","Sabtu","Dage SACU varian","79","43"
"20/12/2025","Sabtu","Dage SACU Ori","31","15"
"20/12/2025","Sabtu","Mendoan SACU Ori","116","98"
"20/12/2025","Sabtu","Mendoan SACU Varian","80","27"
"20/12/2025","Sabtu","Mendoan Sacu Bakar","99","37"
"20/12/2025","Sabtu","FREE MAN BIG","51","12"
"20/12/2025","Sabtu","SACU JUMBO","89","51"
"20/12/2025","Sabtu","SACU JUMBO SADIS","64","38"
"21/12/2025","Minggu","GETUK ORI 1 KG","85","55"
"21/12/2025","Minggu","GETUK ORIGINAL 1/2KG","81","31"
"21/12/2025","Minggu","GETUK ORIGINAL 1/4KG","87","37"
"21/12/2025","Minggu","GETUK RASA/MIX 1 KG","78","68"
"21/12/2025","Minggu","GETUK RASA/MIX 1/2KG","73","24"
"21/12/2025","Minggu","GETUK RASA/MIX 1/4KG","101","44"
"21/12/2025","Minggu","GETUK RASA DURIAN 1KG","96","77"
"21/12/2025","Minggu","GETUK RASA DURIAN 1/2KG","58","48"
"21/12/2025","Minggu","GETUK RASA DURIAN 1/4KG","103","77"
"21/12/2025","Minggu","GETUK BASAH 1/2KG","94","50"
"21/12/2025","Minggu","GETUK BASAH 1/4KG","61","10"
"21/12/2025","Minggu","SMALL ORI","88","54"
"21/12/2025","Minggu","SMALL RAWIT","53","19"
"21/12/2025","Minggu","SMALL PINK","48","26"
"21/12/2025","Minggu","SMALL FREE MAN","88","0"
"21/12/2025","Minggu","SMALL YELLOW","40","21"
"21/12/2025","Minggu","MEDIUM ORI","36","32"
"21/12/2025","Minggu","MEDIUM BAKAR","43","24"
"21/12/2025","Minggu","MEDIUM RAWIT","48","24"
"21/12/2025","Minggu","MEDIUM PINK","38","19"
"21/12/2025","Minggu","MEDIUM FREE MAN","105","42"
"21/12/2025","Minggu","MEDIUM YELLOW","111","61"
"21/12/2025","Minggu","JUMBO ORI","52","32"
"21/12/2025","Minggu","JUMBO RAWIT","110","46"
"21/12/2025","Minggu","JUMBO PINK","58","40"
"21/12/2025","Minggu","JUMBO BAKAR","71","24"
"21/12/2025","Minggu","JUMBO FREE MAN","89","38"
"21/12/2025","Minggu","JUMBO YELLOW","81","35"
"21/12/2025","Minggu","RAKSASA ORI","62","39"
"21/12/2025","Minggu","RAKSASA BAKAR","75","51"
"21/12/2025","Minggu","RAKSASA RAWIT","62","24"
"21/12/2025","Minggu","RAKSASA PINK","69","40"
"21/12/2025","Minggu","RAKSASA FREE MAN","83","21"
"21/12/2025","Minggu","RAKSASA YELLOW","63","34"
"21/12/2025","Minggu","SUPER JUMBO ORI","110","63"
"21/12/2025","Minggu","SUPER JUMBO BAKAR","77","30"
"21/12/2025","Minggu","SUPER JUMBO RAWIT","59","30"
"21/12/2025","Minggu","SUPER JUMBO PINK","106","46"
"21/12/2025","Minggu","SUPER JUMBO FREE MAN","47","29"
"21/12/2025","Minggu","SUPER JUMBO YELLOW","45","16"
"21/12/2025","Minggu","GHOSTING","77","33"
"21/12/2025","Minggu","GHOSTING FIRE SMALL","56","36"
"21/12/2025","Minggu","GHOSTING FIRE BIG","83","77"
"21/12/2025","Minggu","GHOSTING GREEN","87","43"
"21/12/2025","Minggu","MOZARELLA","99","91"
"21/12/2025","Minggu","JAHAT ORI","59","26"
"21/12/2025","Minggu","JAHAT BAKAR","52","32"
"21/12/2025","Minggu","SMALL SADIS","89","36"
"21/12/2025","Minggu","MEDIUM SADIS","56","23"
"21/12/2025","Minggu","JUMBO SADIS","53","33"
"21/12/2025","Minggu","SUPER JUMBO SADIS","81","28"
"21/12/2025","Minggu","RAKSASA SADIS","75","39"
"21/12/2025","Minggu","MEGA SADIS","94","30"
"21/12/2025","Minggu","MEGA ORI","81","54"
"21/12/2025","Minggu","Dage SACU varian","95","56"
"21/12/2025","Minggu","Dage SACU Ori","110","57"
"21/12/2025","Minggu","Mendoan SACU Ori","70","52"
"21/12/2025","Minggu","Mendoan SACU Varian","86","51"
"21/12/2025","Minggu","Mendoan Sacu Bakar","106","68"
"21/12/2025","Minggu","FREE MAN BIG","100","27"
"21/12/2025","Minggu","SACU JUMBO","120","70"
"21/12/2025","Minggu","SACU JUMBO SADIS","118","65"
"22/12/2025","Senin","GETUK ORI 1 KG","99","75"
"22/12/2025","Senin","GETUK ORIGINAL 1/2KG","115","45"
"22/12/2025","Senin","GETUK ORIGINAL 1/4KG","96","52"
"22/12/2025","Senin","GETUK RASA/MIX 1 KG","97","80"
